Aque_Archaeo_1;Slac_0	Aque_Archaeo_1;Slac_0_pval1	Aque_Archaeo_1;Slac_0_pval2	Aque_Archaeo_1;Slac_21	Aque_Archaeo_1;Slac_21_pval1	Aque_Archaeo_1;Slac_21_pval2	Aque_Archaeo_1;Slac_3	Aque_Archaeo_1;Slac_3_pval1	Aque_Archaeo_1;Slac_3_pval2	Aque_Archaeo_1;Slac_5	Aque_Archaeo_1;Slac_5_pval1	Aque_Archaeo_1;Slac_5_pval2	Aque_Bactericidal;Slac_31	Aque_Bactericidal;Slac_31_pval1	Aque_Bactericidal;Slac_31_pval2	Aque_Choano_to_pinaco;Slac_15	Aque_Choano_to_pinaco;Slac_15_pval1	Aque_Choano_to_pinaco;Slac_15_pval2	Aque_Choano_to_pinaco;Slac_24	Aque_Choano_to_pinaco;Slac_24_pval1	Aque_Choano_to_pinaco;Slac_24_pval2	Aque_Choano_to_pinaco;Slac_32	Aque_Choano_to_pinaco;Slac_32_pval1	Aque_Choano_to_pinaco;Slac_32_pval2	Aque_Choanocytes_1;Slac_25	Aque_Choanocytes_1;Slac_25_pval1	Aque_Choanocytes_1;Slac_25_pval2	Aque_Choanocytes_2;Slac_25	Aque_Choanocytes_2;Slac_25_pval1	Aque_Choanocytes_2;Slac_25_pval2	Aque_Choanocytes_2;Slac_30	Aque_Choanocytes_2;Slac_30_pval1	Aque_Choanocytes_2;Slac_30_pval2	Aque_Pinaco_1;Slac_14	Aque_Pinaco_1;Slac_14_pval1	Aque_Pinaco_1;Slac_14_pval2	Aque_Pinaco_1;Slac_17	Aque_Pinaco_1;Slac_17_pval1	Aque_Pinaco_1;Slac_17_pval2	Aque_Pinaco_1;Slac_22	Aque_Pinaco_1;Slac_22_pval1	Aque_Pinaco_1;Slac_22_pval2	Aque_Pinaco_1;Slac_8	Aque_Pinaco_1;Slac_8_pval1	Aque_Pinaco_1;Slac_8_pval2	Aque_Sperm;Slac_4	Aque_Sperm;Slac_4_pval1	Aque_Sperm;Slac_4_pval2	Aque_Unk_1;Slac_4	Aque_Unk_1;Slac_4_pval1	Aque_Unk_1;Slac_4_pval2
															Aque_Aqu2.1.36565-001;Slac_ENSLPGG00000011109	5.467757675960367e-08	0.005502958468449356							Aque_Aqu2.1.38752-001;Slac_ENSLPGG00000014120	8.898107358929214e-33	0.000944903500654391	Aque_Aqu2.1.42226-001;Slac_ENSLPGG00000017391	5.1378685834667525e-18	0.0005938302939968093				Aque_Aqu2.1.38811-001;Slac_ENSLPGG00000025361	1.675913801095585e-07	1.539165167387563e-06	Aque_Aqu2.1.41049-001;Slac_ENSLPGG00000011536	0.007200126607303983	0.005230032865004775				Aque_Aqu2.1.40721-001;Slac_ENSLPGG00000007294	0.0002207593425700575	0.0003630722529327987						
															Aque_Aqu2.1.43551-001;Slac_ENSLPGG00000018987	0.0005635633996396587	4.442906185241835e-129							Aque_Aqu2.1.29918-001;Slac_ENSLPGG00000030129	0.0028807723158949684	0.0013713614834639212	Aque_Aqu2.1.35503-001;Slac_ENSLPGG00000001761	6.524992042139891e-05	5.837025646251024e-10				Aque_Aqu2.1.38824-001;Slac_ENSLPGG00000012471	0.0021069493728025235	9.012536840606819e-20	Aque_Aqu2.1.42548-001;Slac_ENSLPGG00000024879	1.627868894535477e-08	3.7327495540389476e-10				Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000021186	0.0003983784087831898	2.0188353322288348e-10						
															Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000007158	0.009367143325851741	1.2305328596950784e-25							Aque_Aqu2.1.37101-001;Slac_ENSLPGG00000020470	6.194430517240804e-07	3.423487626718001e-05	Aque_Aqu2.1.44323-001;Slac_ENSLPGG00000020755	1.213390238823611e-11	0.00540254793321005				Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000006271	1.3309245062395783e-20	3.732968551925518e-05	Aque_Aqu2.1.36574-001;Slac_ENSLPGG00000014139	0.0004940940652812278	0.0038658422956780927				Aque_Aqu2.1.36574-001;Slac_ENSLPGG00000014139	0.0004940940652812278	0.004431977374033645						
															Aque_Aqu2.1.44245-001;Slac_ENSLPGG00000013337	0.0046844640673461375	5.453548321107783e-07							Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000006271	4.6297900363399465e-06	2.6697465039007906e-06	Aque_Aqu2.1.42279-001;Slac_ENSLPGG00000013141	8.66165162536353e-12	0.001973352561235931				Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000003645	1.0121820050408576e-29	2.645547445922724e-05	Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000010273	0.0002352162877005849	7.696669701701013e-06				Aque_Aqu2.1.30012-001;Slac_ENSLPGG00000013812	0.00839882703998185	0.008557327171430033						
															Aque_Aqu2.1.42743-001;Slac_ENSLPGG00000011151	0.006174926946827125	0.0006790935580631603							Aque_Aqu2.1.24879-001;Slac_ENSLPGG00000015293	8.49012491898565e-05	2.67363390184927e-09	Aque_Aqu2.1.21828-001;Slac_ENSLPGG00000020173	1.8034312828333696e-13	0.0010613881201389775				Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000019065	2.257130122823816e-08	3.613082416273542e-08	Aque_Aqu2.1.26973-001;Slac_ENSLPGG00000020470	1.8757648248382616e-05	0.005200025809404252				Aque_Aqu2.1.32509-001;Slac_ENSLPGG00000028356	0.0003922226519476641	0.008073199099584266						
															Aque_Aqu2.1.01979-001;Slac_ENSLPGG00000006271	0.007012591066954428	0.00010329686300105768							Aque_Aqu2.1.34138-001;Slac_ENSLPGG00000003645	1.2656438086926812e-05	0.0004928005922812879	Aque_Aqu2.1.39733-001;Slac_ENSLPGG00000028356	6.5169284341367635e-06	2.097030126413491e-05				Aque_Aqu2.1.44139-001;Slac_ENSLPGG00000009453	0.0013345187120564206	3.1604583026530097e-28	Aque_Aqu2.1.43267-001;Slac_ENSLPGG00000025032	3.1038449995845004e-09	0.006542027272199874				Aque_Aqu2.1.43674-001;Slac_ENSLPGG00000019065	4.20083387372124e-06	0.006927108559854214						
															Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000006271	1.662739836406084e-09	0.00010329686300105768							Aque_Aqu2.1.39162-001;Slac_ENSLPGG00000015888	2.1698472895487598e-73	0.0006916594577877405	Aque_Aqu2.1.22593-001;Slac_ENSLPGG00000000696	0.0012420173068698555	5.830310343059631e-06				Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000006271	1.0121820050408576e-29	3.732968551925518e-05	Aque_Aqu2.1.24796-001;Slac_ENSLPGG00000007568	0.003967307296319479	7.355611122930514e-05				Aque_Aqu2.1.26983-001;Slac_ENSLPGG00000005884	3.937047107772297e-05	0.004469932396026673						
															Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000006271	8.811394793769746e-08	0.00010329686300105768							Aque_Aqu2.1.34441-001;Slac_ENSLPGG00000010137	7.219142937079096e-31	0.001790020645015706	Aque_Aqu2.1.07580-001;Slac_ENSLPGG00000019930	4.874298541748081e-15	0.004965012481475406				Aque_Aqu2.1.28497-001;Slac_ENSLPGG00000023963	6.265744639493593e-06	0.00026303246838548124	Aque_Aqu2.1.41520-001;Slac_ENSLPGG00000020178	4.988517977277189e-10	0.0010513066033346907				Aque_Aqu2.1.33635-001;Slac_ENSLPGG00000015112	0.00010669886911690847	0.00549930044633956						
															Aque_Aqu2.1.27256-001;Slac_ENSLPGG00000007719	0.006977535048732927	0.00950490736474928							Aque_Aqu2.1.42279-001;Slac_ENSLPGG00000013141	1.1190412037042485e-11	0.001973352561235931	Aque_Aqu2.1.29855-001;Slac_ENSLPGG00000000696	0.0007027325992768494	5.830310343059631e-06				Aque_Aqu2.1.26973-001;Slac_ENSLPGG00000000921	1.8757648248382616e-05	1.3554892344563593e-12	Aque_Aqu2.1.35781-001;Slac_ENSLPGG00000007429	0.0016572738315866653	4.72521684640543e-05				Aque_Aqu2.1.26973-001;Slac_ENSLPGG00000015112	1.8757648248382616e-05	0.00549930044633956						
															Aque_Aqu2.1.44218-001;Slac_ENSLPGG00000007955	1.5630724984533242e-08	0.007386783815123632							Aque_Aqu2.1.43365-001;Slac_ENSLPGG00000022615	0.002598528455239392	3.2080116570475125e-06	Aque_Aqu2.1.20511-001;Slac_ENSLPGG00000016836	1.2536022085207058e-42	5.186576302702321e-08				Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000007158	0.004846158259488255	3.4393842705479424e-25	Aque_Aqu2.1.41302-001;Slac_ENSLPGG00000010615	8.674583355148573e-05	1.7876328141565585e-08				Aque_Aqu2.1.38824-001;Slac_ENSLPGG00000015112	0.0021069493728025235	0.00549930044633956						
															Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000020470	2.1213248264626324e-06	0.002366091147798498							Aque_Aqu2.1.42226-001;Slac_ENSLPGG00000017391	1.1679786549576954e-21	0.0005938302939968093	Aque_Aqu2.1.25608-001;Slac_ENSLPGG00000004269	5.700062912418236e-05	2.8577770605734596e-05				Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000000921	0.0002352162877005849	1.3554892344563593e-12	Aque_Aqu2.1.41520-001;Slac_ENSLPGG00000015562	4.988517977277189e-10	0.008175833913661248				Aque_Aqu2.1.32000-001;Slac_ENSLPGG00000020841	0.007163723412439014	0.001871288543552831						
															Aque_Aqu2.1.38683-001;Slac_ENSLPGG00000013337	0.002171373567225803	5.453548321107783e-07							Aque_Aqu2.1.35513-001;Slac_ENSLPGG00000014120	1.391430610834894e-08	0.000944903500654391	Aque_Aqu2.1.28489-001;Slac_ENSLPGG00000009453	4.787491920802856e-09	1.7240464628282283e-09				Aque_Aqu2.1.30850-001;Slac_ENSLPGG00000007919	1.6111351648411453e-09	0.0009482622762633013	Aque_Aqu2.1.35197-001;Slac_ENSLPGG00000023608	1.2879642783987652e-05	0.003031234032842293				Aque_Aqu2.1.22423-001;Slac_ENSLPGG00000021186	0.003331405344316412	2.0188353322288348e-10						
															Aque_Aqu2.1.42093-001;Slac_ENSLPGG00000009324	0.0013541819202391105	0.0016273209584915234							Aque_Aqu2.1.29855-001;Slac_ENSLPGG00000000696	0.0022340984168665655	5.830310343059631e-06	Aque_Aqu2.1.42077-001;Slac_ENSLPGG00000024184	2.0833804932494515e-41	0.0017026938288687038				Aque_Aqu2.1.37407-001;Slac_ENSLPGG00000020178	5.959310045388851e-09	0.0007400756194867412	Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000021186	0.0003983784087831898	1.5866616825505543e-23				Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000003239	0.0018360592641156288	3.124456223400405e-05						
															Aque_Aqu2.1.42743-001;Slac_ENSLPGG00000009461	0.006174926946827125	0.001863905355161977							Aque_Aqu2.1.36076-001;Slac_ENSLPGG00000021127	0.005164206410856717	4.213266832952217e-05	Aque_Aqu2.1.43365-001;Slac_ENSLPGG00000022615	0.00028673153734273344	3.2080116570475125e-06				Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000008996	0.0003983784087831898	5.146308428844976e-15	Aque_Aqu2.1.38824-001;Slac_ENSLPGG00000012471	0.0021069493728025235	0.00020102428853856525				Aque_Aqu2.1.44245-001;Slac_ENSLPGG00000013337	0.001577587927672461	0.0005019205673132531						
															Aque_Aqu2.1.25927-001;Slac_ENSLPGG00000006175	0.0021258234544837508	3.654587147996785e-05							Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000007322	6.422305685693903e-13	6.036657345734564e-05	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000006271	1.1230267612856121e-05	2.6697465039007906e-06				Aque_Aqu2.1.39609-001;Slac_ENSLPGG00000024541	0.005048543726621941	0.000503280708932446	Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000008996	0.0003983784087831898	2.383566135459776e-06				Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000015112	0.0002352162877005849	0.00549930044633956						
															Aque_Aqu2.1.21070-001;Slac_ENSLPGG00000020792	2.2386106342208852e-10	0.008977458734928402							Aque_Aqu2.1.40333-001;Slac_ENSLPGG00000015465	0.0031842059137677505	8.000284071629496e-11	Aque_Aqu2.1.35056-001;Slac_ENSLPGG00000026207	0.002150578357557862	1.709069424870188e-05				Aque_Aqu2.1.43251-001;Slac_ENSLPGG00000023417	2.3451474142829946e-08	0.0020866515349768724	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000006271	0.004846158259488255	3.1018371628481413e-06				Aque_Aqu2.1.22423-001;Slac_ENSLPGG00000000564	0.003331405344316412	3.407158897655185e-05						
															Aque_Aqu2.1.32726-001;Slac_ENSLPGG00000007568	0.004071975590726553	0.0003309738114116406							Aque_Aqu2.1.34242-001;Slac_ENSLPGG00000003042	0.0065364222895709975	1.2844184899360897e-07	Aque_Aqu2.1.25933-001;Slac_ENSLPGG00000007953	0.00349277941307751	0.0014155101453730327				Aque_Aqu2.1.43251-001;Slac_ENSLPGG00000025032	2.3451474142829946e-08	0.0048544539686617314	Aque_Aqu2.1.35230-001;Slac_ENSLPGG00000012424	7.365437517835406e-11	2.7964854253012446e-07				Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000012471	0.0018360592641156288	0.005559596267054266						
															Aque_Aqu2.1.43551-001;Slac_ENSLPGG00000007730	0.0005635633996396587	3.998399138806171e-213							Aque_Aqu2.1.38358-001;Slac_ENSLPGG00000012713	7.327555591269387e-05	0.00014886923356237738	Aque_Aqu2.1.44196-001;Slac_ENSLPGG00000010506	2.9679464678834445e-05	0.002698921680975058				Aque_Aqu2.1.22423-001;Slac_ENSLPGG00000008996	0.003331405344316412	5.146308428844976e-15	Aque_Aqu2.1.28453-001;Slac_ENSLPGG00000026946	1.0394247470338174e-05	0.0030641082345340387				Aque_Aqu2.1.37770-001;Slac_ENSLPGG00000007955	0.006518916636731035	0.0002833925610906631						
															Aque_Aqu2.1.42743-001;Slac_ENSLPGG00000008651	0.006174926946827125	0.005741617324088482							Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000012471	0.009867365457725135	1.2256378781761784e-09	Aque_Aqu2.1.44104-001;Slac_ENSLPGG00000013154	3.4947931478476343e-10	0.0003774658561661878				Aque_Aqu2.1.40721-001;Slac_ENSLPGG00000007294	0.0002207593425700575	1.76671843861446e-14	Aque_Aqu2.1.25927-001;Slac_ENSLPGG00000006175	3.006102746387663e-11	0.003176804712407504				Aque_Aqu2.1.38683-001;Slac_ENSLPGG00000013337	0.0026556694445690667	0.0005019205673132531						
															Aque_Aqu2.1.43365-001;Slac_ENSLPGG00000022615	0.002191564312746992	8.834766943000045e-06							Aque_Aqu2.1.32920-001;Slac_ENSLPGG00000000696	0.0053703629895484675	5.830310343059631e-06	Aque_Aqu2.1.39162-001;Slac_ENSLPGG00000015888	1.1576352078665665e-55	0.0006916594577877405				Aque_Aqu2.1.38824-001;Slac_ENSLPGG00000000921	0.0021069493728025235	1.3554892344563593e-12	Aque_Aqu2.1.38824-001;Slac_ENSLPGG00000020470	0.0021069493728025235	0.005200025809404252				Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000019065	0.004846158259488255	0.006927108559854214						
															Aque_Aqu2.1.38608-001;Slac_ENSLPGG00000025832	0.002152172874021064	6.706170504501269e-07							Aque_Aqu2.1.23690-001;Slac_ENSLPGG00000015631	0.0006620997331936333	8.896789141331552e-11	Aque_Aqu2.1.17699-001;Slac_ENSLPGG00000011232	2.155680306670325e-05	0.003325700561470039				Aque_Aqu2.1.43365-001;Slac_ENSLPGG00000022615	3.222386889950698e-07	6.345005279382766e-08	Aque_Aqu2.1.40905-001;Slac_ENSLPGG00000014308	2.293128987599471e-12	7.002579546961971e-06				Aque_Aqu2.1.37770-001;Slac_ENSLPGG00000015655	0.006518916636731035	0.002695603985851316						
															Aque_Aqu2.1.32726-001;Slac_ENSLPGG00000028356	0.004071975590726553	6.775257991661166e-05							Aque_Aqu2.1.44218-001;Slac_ENSLPGG00000007955	0.0017425631109025657	1.9750808972902473e-05	Aque_Aqu2.1.32920-001;Slac_ENSLPGG00000000696	0.0019696549996616733	5.830310343059631e-06				Aque_Aqu2.1.29899-001;Slac_ENSLPGG00000003184	0.0007872687199082818	5.435635391302434e-06	Aque_Aqu2.1.44139-001;Slac_ENSLPGG00000009116	0.0013345187120564206	0.0002502781468967871				Aque_Aqu2.1.24796-001;Slac_ENSLPGG00000028356	0.003967307296319479	0.008073199099584266						
															Aque_Aqu2.1.40997-001;Slac_ENSLPGG00000019726	3.056879980995244e-05	1.6706628061377998e-112							Aque_Aqu2.1.34138-001;Slac_ENSLPGG00000019065	1.2656438086926812e-05	7.25760385061524e-06	Aque_Aqu2.1.34274-001;Slac_ENSLPGG00000028356	0.00038915923158164457	2.097030126413491e-05				Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000021186	0.0003983784087831898	2.1966675747781014e-45	Aque_Aqu2.1.42560-001;Slac_ENSLPGG00000015465	0.0008809471089720678	0.007944217172174807				Aque_Aqu2.1.42046-001;Slac_ENSLPGG00000028356	0.0050829425919056755	0.008073199099584266						
															Aque_Aqu2.1.24548-001;Slac_ENSLPGG00000012140	9.149078712360244e-05	0.0004543176273505883							Aque_Aqu2.1.36076-001;Slac_ENSLPGG00000010506	0.005164206410856717	0.002698921680975058	Aque_Aqu2.1.41092-001;Slac_ENSLPGG00000017935	2.646540504612954e-90	0.007641587714202316				Aque_Aqu2.1.22423-001;Slac_ENSLPGG00000021186	0.003331405344316412	2.1966675747781014e-45	Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000012471	0.0002352162877005849	0.00020102428853856525				Aque_Aqu2.1.36606-001;Slac_ENSLPGG00000022031	6.429704257152719e-05	0.009696082349253645						
															Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000019065	0.009367143325851741	3.1496785989591547e-07							Aque_Aqu2.1.07288-001;Slac_ENSLPGG00000017935	0.0003153131800253428	0.007641587714202316	Aque_Aqu2.1.37895-001;Slac_ENSLPGG00000022031	1.3041098546376117e-11	0.002785844823308992				Aque_Aqu2.1.25769-001;Slac_ENSLPGG00000008220	3.2643039449818794e-11	3.053105731426932e-24	Aque_Aqu2.1.29979-001;Slac_ENSLPGG00000004765	0.005096289705461217	5.6238260485352485e-05				Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000015112	0.0018360592641156288	0.00549930044633956						
															Aque_Aqu2.1.23414-001;Slac_ENSLPGG00000012055	1.6439830959473454e-05	0.0013159312919552733							Aque_Aqu2.1.13800-001;Slac_ENSLPGG00000009267	5.35283082857658e-22	0.008176142790586937	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000019065	1.1230267612856121e-05	7.25760385061524e-06				Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000026194	0.0018360592641156288	1.969891307800923e-05	Aque_Aqu2.1.39774-001;Slac_ENSLPGG00000002720	4.144077243426737e-05	0.003850984221015657				Aque_Aqu2.1.22423-001;Slac_ENSLPGG00000022557	0.003331405344316412	0.007685700758476869						
															Aque_Aqu2.1.33448-001;Slac_ENSLPGG00000009324	0.0009419018553175181	0.0016273209584915234							Aque_Aqu2.1.36076-001;Slac_ENSLPGG00000011588	0.005164206410856717	0.0036895935973833547	Aque_Aqu2.1.33612-001;Slac_ENSLPGG00000022031	2.364364427309774e-10	0.002785844823308992				Aque_Aqu2.1.36606-001;Slac_ENSLPGG00000021127	6.429704257152719e-05	1.5465846751523873e-05	Aque_Aqu2.1.28316-001;Slac_ENSLPGG00000002720	0.007704087900764999	0.003850984221015657				Aque_Aqu2.1.41049-001;Slac_ENSLPGG00000012055	0.007200126607303983	0.000889129280263582						
															Aque_Aqu2.1.38596-001;Slac_ENSLPGG00000027951	0.001542624236740881	0.0013402074915596252							Aque_Aqu2.1.42228-001;Slac_ENSLPGG00000017391	1.8546825134465816e-08	0.0005938302939968093	Aque_Aqu2.1.33047-001;Slac_ENSLPGG00000012296	1.344591319154037e-14	0.0063155438099113505				Aque_Aqu2.1.35253-001;Slac_ENSLPGG00000010273	3.5542328552532075e-13	1.6978492039766335e-05	Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000020470	0.0002352162877005849	0.005200025809404252												
															Aque_Aqu2.1.44140-001;Slac_ENSLPGG00000009116	8.885562534779468e-10	1.3356495854071297e-16							Aque_Aqu2.1.27832-001;Slac_ENSLPGG00000015112	5.939276265577746e-23	0.007687888802854135	Aque_Aqu2.1.43980-001;Slac_ENSLPGG00000027245	0.009290738953083176	0.0001049131725186592				Aque_Aqu2.1.43353-001;Slac_ENSLPGG00000008404	3.8260820266303296e-05	7.970345011737681e-08	Aque_Aqu2.1.43959-001;Slac_ENSLPGG00000002720	0.004273556452371094	0.003850984221015657												
															Aque_Aqu2.1.23414-001;Slac_ENSLPGG00000002095	1.6439830959473454e-05	0.00728813826456845							Aque_Aqu2.1.17771-001;Slac_ENSLPGG00000019881	0.0007131963272339168	0.0006855679439890204	Aque_Aqu2.1.28489-001;Slac_ENSLPGG00000009116	4.787491920802856e-09	3.098026050711895e-06				Aque_Aqu2.1.17699-001;Slac_ENSLPGG00000011232	7.412677515333677e-05	0.006555123624105082	Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000012471	0.0018360592641156288	0.00020102428853856525												
															Aque_Aqu2.1.38687-001;Slac_ENSLPGG00000023112	0.0012331680164132607	1.2280498929779551e-08							Aque_Aqu2.1.20504-001;Slac_ENSLPGG00000003738	0.004078444403214724	1.0526376784842143e-09	Aque_Aqu2.1.20517-001;Slac_ENSLPGG00000000696	0.00796912409351406	5.830310343059631e-06				Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000012981	6.218782870818954e-08	3.9501074952680824e-13	Aque_Aqu2.1.25769-001;Slac_ENSLPGG00000008220	3.2643039449818794e-11	0.0008756707499995294												
															Aque_Aqu2.1.44104-001;Slac_ENSLPGG00000013804	0.004676700161059421	0.00037271070414575906							Aque_Aqu2.1.37895-001;Slac_ENSLPGG00000013283	1.8087908043811806e-10	0.00605935643426796	Aque_Aqu2.1.33047-001;Slac_ENSLPGG00000015112	1.344591319154037e-14	0.007687888802854135				Aque_Aqu2.1.44139-001;Slac_ENSLPGG00000009116	0.0013345187120564206	6.14592868531139e-18	Aque_Aqu2.1.20046-001;Slac_ENSLPGG00000010168	0.00911986550103098	0.009745588431718704												
															Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000008996	8.926042219776161e-05	1.5171894313138206e-05							Aque_Aqu2.1.29918-001;Slac_ENSLPGG00000017733	0.0028807723158949684	0.002669192513835785	Aque_Aqu2.1.27832-001;Slac_ENSLPGG00000017427	5.884935948591738e-05	0.0037065549147303695				Aque_Aqu2.1.42077-001;Slac_ENSLPGG00000024184	2.5024776515125946e-13	1.806728932316378e-05	Aque_Aqu2.1.43967-001;Slac_ENSLPGG00000012713	0.0024218343419702515	0.006446863522926191												
															Aque_Aqu2.1.34441-001;Slac_ENSLPGG00000025832	0.0034208755669669134	6.706170504501269e-07							Aque_Aqu2.1.33049-001;Slac_ENSLPGG00000013461	0.0018092674105786527	9.882239640916073e-09	Aque_Aqu2.1.19903-001;Slac_ENSLPGG00000026963	9.575674530932877e-10	0.006800001343326557				Aque_Aqu2.1.26544-001;Slac_ENSLPGG00000008885	4.919226733692524e-08	0.0008636403966528122	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000019065	0.004846158259488255	0.002143493550466423												
															Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000021186	8.926042219776161e-05	5.034074710478306e-19							Aque_Aqu2.1.04817-001;Slac_ENSLPGG00000016836	0.0008862807273552347	5.186576302702321e-08	Aque_Aqu2.1.37895-001;Slac_ENSLPGG00000013283	1.3041098546376117e-11	0.00605935643426796				Aque_Aqu2.1.41520-001;Slac_ENSLPGG00000020178	4.988517977277189e-10	0.0007400756194867412	Aque_Aqu2.1.37770-001;Slac_ENSLPGG00000015655	0.006518916636731035	3.02085994403222e-06												
															Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000006271	0.009367143325851741	0.00010329686300105768							Aque_Aqu2.1.37598-001;Slac_ENSLPGG00000028356	0.0005995916502395086	2.097030126413491e-05	Aque_Aqu2.1.33612-001;Slac_ENSLPGG00000013283	2.364364427309774e-10	0.00605935643426796				Aque_Aqu2.1.35253-001;Slac_ENSLPGG00000026948	3.5542328552532075e-13	0.005553210951833313	Aque_Aqu2.1.37770-001;Slac_ENSLPGG00000007955	0.006518916636731035	0.000460771292544484												
															Aque_Aqu2.1.27287-001;Slac_ENSLPGG00000013677	7.155791969652081e-07	0.004489537272307406							Aque_Aqu2.1.34855-001;Slac_ENSLPGG00000015237	0.006370456502249983	4.544791557062927e-05	Aque_Aqu2.1.38808-001;Slac_ENSLPGG00000013616	0.00027962362973158996	0.0002948825463242736				Aque_Aqu2.1.42093-001;Slac_ENSLPGG00000009324	0.0006886285707111513	0.0003172531675215087	Aque_Aqu2.1.41049-001;Slac_ENSLPGG00000015888	0.007200126607303983	5.421831364350314e-05												
															Aque_Aqu2.1.29899-001;Slac_ENSLPGG00000003184	0.0019524998137374573	0.001403641674023249							Aque_Aqu2.1.27627-001;Slac_ENSLPGG00000019930	0.00010573484547607106	0.004965012481475406	Aque_Aqu2.1.23389-001;Slac_ENSLPGG00000015888	1.181117757917774e-23	0.0006916594577877405				Aque_Aqu2.1.41692-001;Slac_ENSLPGG00000028225	0.0001319903308633703	4.421597973650588e-05															
															Aque_Aqu2.1.43353-001;Slac_ENSLPGG00000008404	0.0009101416768829036	0.006904337093626863							Aque_Aqu2.1.35056-001;Slac_ENSLPGG00000026207	0.00011400801583888684	1.709069424870188e-05	Aque_Aqu2.1.29918-001;Slac_ENSLPGG00000017733	0.00024658544383960945	0.002669192513835785				Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000006271	2.257130122823816e-08	3.732968551925518e-05															
															Aque_Aqu2.1.38596-001;Slac_ENSLPGG00000006266	0.001542624236740881	0.0004520465282776991							Aque_Aqu2.1.35998-001;Slac_ENSLPGG00000023112	6.231082991345739e-05	0.0003324703807620784	Aque_Aqu2.1.39761-001;Slac_ENSLPGG00000028345	0.00010091318994910643	0.0003933860879960206				Aque_Aqu2.1.29098-001;Slac_ENSLPGG00000015099	0.0022163606697167436	1.2070220763616555e-10															
															Aque_Aqu2.1.31586-001;Slac_ENSLPGG00000015099	0.0003103108205526201	8.28668605995311e-06							Aque_Aqu2.1.40738-001;Slac_ENSLPGG00000014205	6.422305685693903e-13	0.00040475230431505745	Aque_Aqu2.1.38596-001;Slac_ENSLPGG00000006266	4.915425379001228e-11	0.003619518626652102				Aque_Aqu2.1.41065-001;Slac_ENSLPGG00000020178	0.002433444354028677	0.0007400756194867412															
															Aque_Aqu2.1.38608-001;Slac_ENSLPGG00000021750	0.002152172874021064	0.0022021087756227053							Aque_Aqu2.1.42077-001;Slac_ENSLPGG00000024184	1.4577763006587152e-41	0.0017026938288687038	Aque_Aqu2.1.11170-001;Slac_ENSLPGG00000017935	6.638703732775192e-08	0.007641587714202316				Aque_Aqu2.1.36574-001;Slac_ENSLPGG00000019859	0.0004940940652812278	0.0011397536544584786															
															Aque_Aqu2.1.43551-001;Slac_ENSLPGG00000007525	0.0005635633996396587	3.5619051390972777e-23							Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000019065	4.6297900363399465e-06	7.25760385061524e-06	Aque_Aqu2.1.22984-001;Slac_ENSLPGG00000003607	0.0015195175494377914	0.0006073337372162127				Aque_Aqu2.1.33635-001;Slac_ENSLPGG00000010273	0.00010669886911690847	1.6978492039766335e-05															
