Aque_Archaeo_1;Scil_19	Aque_Archaeo_1;Scil_19_pval1	Aque_Archaeo_1;Scil_19_pval2	Aque_Archaeo_1;Scil_24	Aque_Archaeo_1;Scil_24_pval1	Aque_Archaeo_1;Scil_24_pval2	Aque_Archaeo_1;Scil_27	Aque_Archaeo_1;Scil_27_pval1	Aque_Archaeo_1;Scil_27_pval2	Aque_Archaeo_1;Scil_32	Aque_Archaeo_1;Scil_32_pval1	Aque_Archaeo_1;Scil_32_pval2	Aque_Aspcinzin;Scil_28	Aque_Aspcinzin;Scil_28_pval1	Aque_Aspcinzin;Scil_28_pval2	Aque_Choanocytes_1;Scil_1	Aque_Choanocytes_1;Scil_1_pval1	Aque_Choanocytes_1;Scil_1_pval2	Aque_Choanocytes_2;Scil_1	Aque_Choanocytes_2;Scil_1_pval1	Aque_Choanocytes_2;Scil_1_pval2	Aque_Pinaco_1;Scil_15	Aque_Pinaco_1;Scil_15_pval1	Aque_Pinaco_1;Scil_15_pval2	Aque_Pinaco_1;Scil_21	Aque_Pinaco_1;Scil_21_pval1	Aque_Pinaco_1;Scil_21_pval2	Aque_Pinaco_1;Scil_25	Aque_Pinaco_1;Scil_25_pval1	Aque_Pinaco_1;Scil_25_pval2	Aque_Pinaco_1;Scil_30	Aque_Pinaco_1;Scil_30_pval1	Aque_Pinaco_1;Scil_30_pval2	Aque_Pinaco_2;Scil_15	Aque_Pinaco_2;Scil_15_pval1	Aque_Pinaco_2;Scil_15_pval2	Aque_Pinaco_2;Scil_19	Aque_Pinaco_2;Scil_19_pval1	Aque_Pinaco_2;Scil_19_pval2	Aque_Pinaco_2;Scil_24	Aque_Pinaco_2;Scil_24_pval1	Aque_Pinaco_2;Scil_24_pval2	Aque_Pinaco_2;Scil_27	Aque_Pinaco_2;Scil_27_pval1	Aque_Pinaco_2;Scil_27_pval2	Aque_Sperm;Scil_22	Aque_Sperm;Scil_22_pval1	Aque_Sperm;Scil_22_pval2
Aque_Aqu2.1.40681-001;Scil_g9859	0.00024465280762628105	0.00010645449555461857				Aque_Aqu2.1.29482-001;Scil_g8524	0.006815611909410816	9.371162070713908e-07	Aque_Aqu2.1.29099-001;Scil_g10192	0.00020858608906216777	3.3146068940294664e-07										Aque_Aqu2.1.42762-001;Scil_g2756	1.0081478109652569e-17	5.95074074397426e-10										Aque_Aqu2.1.24985-001;Scil_g9168	0.0004749866565147738	0.0027792844109251103												
Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	6.731802305180685e-06				Aque_Aqu2.1.23856-001;Scil_g6535	9.038754178536685e-06	0.001213170416891452	Aque_Aqu2.1.21084-001;Scil_g9931	5.175422506174251e-16	4.5680576886093536e-20										Aque_Aqu2.1.40376-001;Scil_g6432	5.626029519789693e-17	6.952319911062066e-17										Aque_Aqu2.1.36440-001;Scil_g1526	0.0004778198145944702	8.954324395314083e-44												
Aque_Aqu2.1.34141-001;Scil_g13597	5.817801590754243e-06	6.813143460528745e-14				Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	0.00010925434662925357	Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	7.071972605245148e-16										Aque_Aqu2.1.38824-001;Scil_g8851	0.0021069493728025235	5.351413959374844e-05										Aque_Aqu2.1.18283-001;Scil_g1944	1.7266721399340094e-06	8.453132955520325e-06												
Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	5.3670028530141566e-12				Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	1.8664571932202462e-13	Aque_Aqu2.1.24985-001;Scil_g6427	2.648227574502731e-19	0.0008973441994715417										Aque_Aqu2.1.42499-001;Scil_g5674	0.004742401216607825	0.001484591672118693										Aque_Aqu2.1.39108-001;Scil_g1492	4.4768922414522974e-09	3.6328179581332285e-10												
Aque_Aqu2.1.44246-001;Scil_g4378	7.348281244918552e-80	0.0010101747375163477				Aque_Aqu2.1.39232-001;Scil_g11100	0.0008790342511167446	5.437023983119818e-08	Aque_Aqu2.1.20046-001;Scil_g8220	1.893146120459131e-08	2.096881178298641e-07										Aque_Aqu2.1.23371-001;Scil_g9815	2.814354895128478e-35	3.979340550056759e-15																								
Aque_Aqu2.1.34374-001;Scil_g835	1.4390603500282076e-48	0.00024005352621467508				Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	0.0006868538957636951	Aque_Aqu2.1.42075-001;Scil_g8187	1.5642996226500542e-17	5.122768024316972e-06										Aque_Aqu2.1.31551-001;Scil_g5780	0.0004550419940629617	3.2348683259580126e-27																								
Aque_Aqu2.1.44246-001;Scil_g1970	7.348281244918552e-80	0.0001651498010009092				Aque_Aqu2.1.20295-001;Scil_g8187	0.0001795255504142727	0.0026024483794617813	Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	5.239194715953529e-16										Aque_Aqu2.1.41619-001;Scil_g9886	0.0001135500444194301	0.00218801344218696																								
Aque_Aqu2.1.34142-001;Scil_g10570	1.5802677811320417e-19	0.001947656806975177				Aque_Aqu2.1.43637-001;Scil_g13026	0.0001321362764028887	0.004697348678915856	Aque_Aqu2.1.37574-001;Scil_g2525	2.5048026577623928e-15	1.4710177588142786e-06										Aque_Aqu2.1.28223-001;Scil_g8192	1.3844036382592803e-13	1.1319454415633238e-06																								
Aque_Aqu2.1.29496-001;Scil_g208	1.2768054689113486e-36	6.731802305180685e-06				Aque_Aqu2.1.37888-001;Scil_g8220	1.1074993725506151e-05	0.002463770589505183	Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	7.071972605245148e-16										Aque_Aqu2.1.30867-001;Scil_g5780	1.3309245062395783e-20	3.2348683259580126e-27																								
Aque_Aqu2.1.24985-001;Scil_g8220	2.648227574502731e-19	4.2258314707064546e-07				Aque_Aqu2.1.33571-001;Scil_g6869	0.0023166966783545063	2.7769228398367203e-06	Aque_Aqu2.1.29389-001;Scil_g2525	6.434706818958723e-15	1.4710177588142786e-06										Aque_Aqu2.1.41190-001;Scil_g2060	3.070020325785256e-26	0.0005739952944207668																								
Aque_Aqu2.1.37713-001;Scil_g11587	1.7092280498504553e-19	7.602918771667548e-08				Aque_Aqu2.1.35102-001;Scil_g13155	1.0235518336439858e-13	0.0030345362243314154	Aque_Aqu2.1.43688-001;Scil_g10245	4.4253445921185735e-29	0.00011047709390251427										Aque_Aqu2.1.34140-001;Scil_g11222	1.0121820050408576e-29	1.1918429997624423e-07																								
Aque_Aqu2.1.40905-001;Scil_g208	9.527533673684782e-19	6.731802305180685e-06				Aque_Aqu2.1.27219-001;Scil_g478	0.0010312056246895862	0.009806967033328416	Aque_Aqu2.1.44221-001;Scil_g6803	2.4142643864291954e-16	1.637518856054707e-10										Aque_Aqu2.1.31551-001;Scil_g11222	0.0004550419940629617	1.1918429997624423e-07																								
Aque_Aqu2.1.42075-001;Scil_g8187	1.5642996226500542e-17	6.325527901913702e-16				Aque_Aqu2.1.32514-001;Scil_g8105	0.00026784013402817586	0.0018004890810924788	Aque_Aqu2.1.18089-001;Scil_g2233	2.3222255630625573e-12	0.00035254857723930345										Aque_Aqu2.1.26973-001;Scil_g10669	1.8757648248382616e-05	0.003749453953567109																								
Aque_Aqu2.1.43316-001;Scil_g27	1.0512448973874985e-11	0.000150725983323339				Aque_Aqu2.1.11387-001;Scil_g8105	0.00015458593629202684	0.0018004890810924788	Aque_Aqu2.1.33740-001;Scil_g9493	1.0543340401031923e-102	1.2641518904156864e-10										Aque_Aqu2.1.29861-001;Scil_g9827	2.7802180224950214e-12	0.003907050406501273																								
Aque_Aqu2.1.33571-001;Scil_g6869	0.0023166966783545063	1.1149068121749991e-08				Aque_Aqu2.1.40905-001;Scil_g208	9.527533673684782e-19	0.0006868538957636951	Aque_Aqu2.1.27294-001;Scil_g10245	6.379913106281972e-32	0.00011047709390251427										Aque_Aqu2.1.38824-001;Scil_g10669	0.0021069493728025235	0.003749453953567109																								
Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	8.958455056833786e-09				Aque_Aqu2.1.33342-001;Scil_g13437	2.6303870069177034e-05	0.007131965289505687	Aque_Aqu2.1.36479-001;Scil_g9859	2.2918316857577615e-10	6.901739288223604e-05										Aque_Aqu2.1.17816-001;Scil_g2667	0.004846158259488255	1.213546492040107e-09																								
Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	8.958455056833786e-09				Aque_Aqu2.1.20582-001;Scil_g8187	8.257890532706147e-05	0.0026024483794617813	Aque_Aqu2.1.38366-001;Scil_g3772	8.476009201277581e-19	5.142580210191075e-06										Aque_Aqu2.1.28495-001;Scil_g4190	4.458325986516477e-24	1.5598195515222541e-10																								
Aque_Aqu2.1.37574-001;Scil_g9535	2.5048026577623928e-15	3.2631838562744626e-05				Aque_Aqu2.1.38735-001;Scil_g283	3.575419685973744e-06	0.005281393271050389	Aque_Aqu2.1.30045-001;Scil_g13153	1.5171494961324605e-19	0.0029283913965687915										Aque_Aqu2.1.30867-001;Scil_g11222	1.3309245062395783e-20	1.1918429997624423e-07																								
Aque_Aqu2.1.36553-001;Scil_g4896	7.519750924837044e-19	0.0006389589533456227				Aque_Aqu2.1.29099-001;Scil_g10191	0.00020858608906216777	0.0075680159656433465	Aque_Aqu2.1.38560-001;Scil_g10147	0.0005664191760605996	5.154762659728802e-11										Aque_Aqu2.1.32890-001;Scil_g9827	8.175377015812928e-08	0.003907050406501273																								
Aque_Aqu2.1.37527-001;Scil_g1645	3.012591765827895e-10	0.0007832797721346886				Aque_Aqu2.1.22907-001;Scil_g8187	0.006919167846943937	0.0026024483794617813	Aque_Aqu2.1.28488-001;Scil_g9850	4.308080784192572e-08	6.504638948334815e-10										Aque_Aqu2.1.42770-001;Scil_g3808	3.5810184203344485e-32	7.265130735552124e-08																								
Aque_Aqu2.1.41072-001;Scil_g8524	1.4923901171103289e-15	8.728238982913148e-08				Aque_Aqu2.1.33607-001;Scil_g8105	0.009804471469836694	0.0018004890810924788	Aque_Aqu2.1.38366-001;Scil_g9270	8.476009201277581e-19	1.0728702843068072e-05										Aque_Aqu2.1.29714-001;Scil_g2938	7.391576077219849e-08	4.216202562209187e-05																								
Aque_Aqu2.1.39927-001;Scil_g4378	2.100681945699731e-42	0.0010101747375163477				Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	0.0005330167622004079	Aque_Aqu2.1.29376-001;Scil_g3040	0.000358434222937596	1.7683400040974298e-05										Aque_Aqu2.1.41892-001;Scil_g8192	5.2142493076430264e-14	1.1319454415633238e-06																								
Aque_Aqu2.1.22427-001;Scil_g2673	8.370409399179154e-34	0.0013900445891158921							Aque_Aqu2.1.32514-001;Scil_g9458	0.00026784013402817586	0.0010013805112998515										Aque_Aqu2.1.25867-001;Scil_g10960	0.0002352162877005849	1.7814275668616436e-13																								
Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	3.325262552932249e-14							Aque_Aqu2.1.11387-001;Scil_g8105	0.00015458593629202684	1.062772877784191e-07										Aque_Aqu2.1.39919-001;Scil_g2615	2.486254135103664e-07	8.659425700052678e-51																								
Aque_Aqu2.1.39927-001;Scil_g1970	2.100681945699731e-42	0.0001651498010009092							Aque_Aqu2.1.36553-001;Scil_g4896	7.519750924837044e-19	2.8423238687149264e-06										Aque_Aqu2.1.28497-001;Scil_g5104	6.265744639493593e-06	1.3385190593660316e-11																								
Aque_Aqu2.1.21527-001;Scil_g8004	3.1197178891564794e-07	7.5243983268532895e-06							Aque_Aqu2.1.40897-001;Scil_g2525	2.4830102528941103e-10	1.4710177588142786e-06										Aque_Aqu2.1.29899-001;Scil_g7928	0.0007872687199082818	0.000963308868705165																								
Aque_Aqu2.1.29389-001;Scil_g10570	6.434706818958723e-15	0.001947656806975177							Aque_Aqu2.1.13160-001;Scil_g2525	4.322179295065631e-10	1.4710177588142786e-06										Aque_Aqu2.1.32509-001;Scil_g9827	0.0003922226519476641	0.003907050406501273																								
Aque_Aqu2.1.40681-001;Scil_g9035	0.00024465280762628105	0.0076073926390171							Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	1.0119702736435629e-08										Aque_Aqu2.1.23692-001;Scil_g2312	1.2841772084763492e-19	0.00047418108694509317																								
Aque_Aqu2.1.21527-001;Scil_g9859	3.1197178891564794e-07	0.00010645449555461857							Aque_Aqu2.1.38598-001;Scil_g3749	5.172299480510369e-07	6.961884929721676e-10										Aque_Aqu2.1.23692-001;Scil_g9674	1.2841772084763492e-19	0.0052200748129733925																								
Aque_Aqu2.1.22703-001;Scil_g8105	1.8051658972370857e-10	0.00024569700678639167							Aque_Aqu2.1.35197-001;Scil_g12865	2.5740157898972076e-06	2.321240191473236e-19										Aque_Aqu2.1.36606-001;Scil_g2756	6.429704257152719e-05	5.95074074397426e-10																								
Aque_Aqu2.1.09763-001;Scil_g2943	0.009193297237400226	0.006526162258693054							Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	1.0119702736435629e-08										Aque_Aqu2.1.22812-001;Scil_g9886	0.0030811825076777575	0.00218801344218696																								
Aque_Aqu2.1.36263-001;Scil_g354	1.778679896019185e-56	5.98121571094393e-06							Aque_Aqu2.1.20046-001;Scil_g6427	1.893146120459131e-08	0.0008973441994715417										Aque_Aqu2.1.41482-001;Scil_g5780	2.257130122823816e-08	3.2348683259580126e-27																								
Aque_Aqu2.1.20046-001;Scil_g8220	1.893146120459131e-08	4.2258314707064546e-07							Aque_Aqu2.1.34140-001;Scil_g5780	8.624609785310953e-08	1.8765284540336169e-31										Aque_Aqu2.1.37486-001;Scil_g8930	5.791765336917085e-10	1.6915094476803913e-05																								
Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	2.0956852938510657e-66							Aque_Aqu2.1.20582-001;Scil_g10732	8.257890532706147e-05	7.193105487912825e-09										Aque_Aqu2.1.20506-001;Scil_g3600	1.6399152386188063e-05	3.346928119241342e-05																								
Aque_Aqu2.1.42770-001;Scil_g3808	3.4620499776698645e-08	2.477632405306948e-20							Aque_Aqu2.1.43558-001;Scil_g11587	3.1472571512040617e-06	2.972720390467545e-07										Aque_Aqu2.1.37426-001;Scil_g5674	0.006785239769564729	0.001484591672118693																								
Aque_Aqu2.1.43688-001;Scil_g3772	4.4253445921185735e-29	0.005440731063662715							Aque_Aqu2.1.43316-001;Scil_g27	1.0512448973874985e-11	4.1755133709724224e-05										Aque_Aqu2.1.32559-001;Scil_g9886	0.0011159041547785943	0.00218801344218696																								
Aque_Aqu2.1.41935-001;Scil_g3772	5.591333443268466e-36	0.005440731063662715							Aque_Aqu2.1.30397-001;Scil_g9839	2.6826963318527086e-11	1.1355828495615424e-07										Aque_Aqu2.1.27224-001;Scil_g2125	5.542768429070787e-13	1.1882064584054088e-13																								
Aque_Aqu2.1.21251-001;Scil_g6498	4.624562609038775e-08	1.9570439316172383e-13							Aque_Aqu2.1.34344-001;Scil_g119	4.469710923167695e-16	7.156934767103602e-25										Aque_Aqu2.1.36574-001;Scil_g5628	0.0004940940652812278	0.007924718428379112																								
Aque_Aqu2.1.13160-001;Scil_g10732	4.322179295065631e-10	2.7887108393538893e-12							Aque_Aqu2.1.34476-001;Scil_g10401	1.1365096649262665e-143	4.5081208611130216e-06										Aque_Aqu2.1.28489-001;Scil_g5104	1.2639077541595553e-28	1.3385190593660316e-11																								
Aque_Aqu2.1.40329-001;Scil_g6304	3.3991245240601363e-07	0.000283003619080038							Aque_Aqu2.1.32514-001;Scil_g3906	0.00026784013402817586	0.00014453004306132745										Aque_Aqu2.1.25867-001;Scil_g8851	0.0002352162877005849	5.351413959374844e-05																								
Aque_Aqu2.1.23425-001;Scil_g3772	2.4250333501045333e-55	0.005440731063662715							Aque_Aqu2.1.38366-001;Scil_g10245	8.476009201277581e-19	0.00011047709390251427										Aque_Aqu2.1.41482-001;Scil_g11222	2.257130122823816e-08	1.1918429997624423e-07																								
Aque_Aqu2.1.13160-001;Scil_g2525	4.322179295065631e-10	1.4948396953819433e-12							Aque_Aqu2.1.20582-001;Scil_g11230	8.257890532706147e-05	6.752189230518426e-09										Aque_Aqu2.1.31379-001;Scil_g13734	3.461111847443033e-18	0.002733827425355632																								
Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	6.2102418699259585e-15							Aque_Aqu2.1.37888-001;Scil_g8220	1.1074993725506151e-05	2.096881178298641e-07										Aque_Aqu2.1.34140-001;Scil_g1483	1.0121820050408576e-29	0.003927101518499479																								
Aque_Aqu2.1.40897-001;Scil_g10732	2.4830102528941103e-10	2.7887108393538893e-12							Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	8.52151132496446e-12										Aque_Aqu2.1.28497-001;Scil_g4190	6.265744639493593e-06	1.5598195515222541e-10																								
Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	1.9570439316172383e-13							Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	1.2641518904156864e-10										Aque_Aqu2.1.31551-001;Scil_g1483	0.0004550419940629617	0.003927101518499479																								
Aque_Aqu2.1.40897-001;Scil_g2525	2.4830102528941103e-10	1.4948396953819433e-12							Aque_Aqu2.1.21527-001;Scil_g9859	3.1197178891564794e-07	6.901739288223604e-05										Aque_Aqu2.1.39774-001;Scil_g6550	4.144077243426737e-05	8.436147880710344e-05																								
Aque_Aqu2.1.27809-001;Scil_g4134	2.3643424405959376e-49	1.0006841847692984e-06							Aque_Aqu2.1.32514-001;Scil_g8105	0.00026784013402817586	1.062772877784191e-07										Aque_Aqu2.1.35253-001;Scil_g3056	3.5542328552532075e-13	1.3731224023390558e-07																								
Aque_Aqu2.1.32514-001;Scil_g8105	0.00026784013402817586	0.00024569700678639167							Aque_Aqu2.1.37960-001;Scil_g151	8.706435525501074e-27	6.950288179300258e-08										Aque_Aqu2.1.30867-001;Scil_g1483	1.3309245062395783e-20	0.003927101518499479																								
Aque_Aqu2.1.37574-001;Scil_g10570	2.5048026577623928e-15	0.001947656806975177							Aque_Aqu2.1.20295-001;Scil_g11230	0.0001795255504142727	6.752189230518426e-09										Aque_Aqu2.1.33635-001;Scil_g3056	0.00010669886911690847	1.3731224023390558e-07																								
Aque_Aqu2.1.38366-001;Scil_g3772	8.476009201277581e-19	0.005440731063662715							Aque_Aqu2.1.39201-001;Scil_g5203	7.815203465075636e-11	1.2104164665599568e-15										Aque_Aqu2.1.28683-001;Scil_g2789	0.007371482204497088	2.416973543624332e-07																								
Aque_Aqu2.1.34860-001;Scil_g12463	1.2852695968093314e-58	7.617144584580036e-07							Aque_Aqu2.1.28301-001;Scil_g5638	1.7962661367019432e-48	2.856567533762258e-17										Aque_Aqu2.1.38524-001;Scil_g10858	9.419406752082244e-11	0.0046343563014585734																								
Aque_Aqu2.1.41071-001;Scil_g12539	6.710109806428675e-67	1.568118773031537e-16							Aque_Aqu2.1.29482-001;Scil_g8524	0.006815611909410816	7.433438327024868e-09										Aque_Aqu2.1.33443-001;Scil_g8192	4.986367745258103e-05	1.1319454415633238e-06																								
Aque_Aqu2.1.22475-001;Scil_g2387	1.7301905088942598e-05	8.579005567455164e-07							Aque_Aqu2.1.20295-001;Scil_g3749	0.0001795255504142727	6.961884929721676e-10										Aque_Aqu2.1.37426-001;Scil_g307	0.006785239769564729	7.224369114222508e-43																								
Aque_Aqu2.1.44322-001;Scil_g1944	8.465724691870346e-08	0.00010030923517593511							Aque_Aqu2.1.30397-001;Scil_g9270	2.6826963318527086e-11	1.0728702843068072e-05										Aque_Aqu2.1.28489-001;Scil_g4190	1.2639077541595553e-28	1.5598195515222541e-10																								
Aque_Aqu2.1.41587-001;Scil_g4378	6.284211007424334e-22	0.0010101747375163477							Aque_Aqu2.1.36774-001;Scil_g8909	2.2229382265985464e-06	7.783227148594976e-18										Aque_Aqu2.1.26973-001;Scil_g3056	1.8757648248382616e-05	1.3731224023390558e-07																								
Aque_Aqu2.1.34847-001;Scil_g10889	8.200135037235447e-06	1.1186952651602976e-09							Aque_Aqu2.1.37215-001;Scil_g7490	2.213584116764362e-15	0.0022346246982454113										Aque_Aqu2.1.29098-001;Scil_g10108	0.0022163606697167436	8.192761731090963e-05																								
Aque_Aqu2.1.39902-001;Scil_g3772	9.107093425514649e-48	0.005440731063662715							Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	2.0933444663797696e-15										Aque_Aqu2.1.38824-001;Scil_g3056	0.0021069493728025235	1.3731224023390558e-07																								
Aque_Aqu2.1.41587-001;Scil_g1970	6.284211007424334e-22	0.0001651498010009092							Aque_Aqu2.1.27834-001;Scil_g1929	3.1136744770147465e-05	4.556145524579301e-13										Aque_Aqu2.1.42693-001;Scil_g10960	0.0018360592641156288	1.7814275668616436e-13																								
Aque_Aqu2.1.06909-001;Scil_g5906	0.0010587694104038895	6.8482127525967874e-40							Aque_Aqu2.1.16571-001;Scil_g10997	1.4059944144213117e-22	2.1670989390817364e-09										Aque_Aqu2.1.20046-001;Scil_g6427	0.00911986550103098	2.8492265485112783e-05																								
Aque_Aqu2.1.27219-001;Scil_g478	0.0010312056246895862	7.062830613054639e-10							Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	8.962654575220565e-19										Aque_Aqu2.1.37486-001;Scil_g6182	5.791765336917085e-10	0.0005505499915034545																								
Aque_Aqu2.1.43558-001;Scil_g11587	3.1472571512040617e-06	7.602918771667548e-08							Aque_Aqu2.1.43636-001;Scil_g2645	2.3857194879026892e-54	0.000820957964023692										Aque_Aqu2.1.43959-001;Scil_g6550	0.004273556452371094	8.436147880710344e-05																								
Aque_Aqu2.1.13160-001;Scil_g9535	4.322179295065631e-10	3.2631838562744626e-05							Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	4.49983027371432e-20										Aque_Aqu2.1.42203-001;Scil_g8930	0.00045457418849529025	1.6915094476803913e-05																								
Aque_Aqu2.1.37888-001;Scil_g8220	1.1074993725506151e-05	4.2258314707064546e-07							Aque_Aqu2.1.30397-001;Scil_g10245	2.6826963318527086e-11	0.00011047709390251427										Aque_Aqu2.1.31926-001;Scil_g10071	3.0797200098615e-05	0.0007861273591628549																								
Aque_Aqu2.1.33950-001;Scil_g3772	2.1143479916429974e-48	0.005440731063662715							Aque_Aqu2.1.37748-001;Scil_g4955	0.006868279958800548	1.6734184458248347e-07										Aque_Aqu2.1.19531-001;Scil_g3078	2.003385743517758e-06	0.00980481125913147																								
Aque_Aqu2.1.40897-001;Scil_g9535	2.4830102528941103e-10	3.2631838562744626e-05							Aque_Aqu2.1.40744-001;Scil_g9836	0.00520906155360265	6.176616962399407e-13										Aque_Aqu2.1.44245-001;Scil_g11288	0.001577587927672461	0.0008324372874427497																								
Aque_Aqu2.1.22050-001;Scil_g2863	0.005537657694526562	1.9197003720080836e-10							Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	9.547558698132564e-12										Aque_Aqu2.1.22423-001;Scil_g8930	0.003331405344316412	1.6915094476803913e-05																								
Aque_Aqu2.1.40411-001;Scil_g9331	2.2516488763377489e-07	1.3997922354298147e-14							Aque_Aqu2.1.33607-001;Scil_g9458	0.009804471469836694	0.0010013805112998515										Aque_Aqu2.1.41482-001;Scil_g1483	2.257130122823816e-08	0.003927101518499479																								
Aque_Aqu2.1.33607-001;Scil_g8105	0.009804471469836694	0.00024569700678639167							Aque_Aqu2.1.29099-001;Scil_g10191	0.00020858608906216777	3.8102994611248676e-05										Aque_Aqu2.1.25769-001;Scil_g2253	3.2643039449818794e-11	0.0007081689266387197																								
Aque_Aqu2.1.37888-001;Scil_g1645	1.1074993725506151e-05	0.0007832797721346886							Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	1.0119702736435629e-08										Aque_Aqu2.1.28316-001;Scil_g6550	0.007704087900764999	8.436147880710344e-05																								
Aque_Aqu2.1.13160-001;Scil_g10570	4.322179295065631e-10	0.001947656806975177							Aque_Aqu2.1.38605-001;Scil_g12526	1.0933182551060714e-65	1.1154758359613714e-08										Aque_Aqu2.1.35253-001;Scil_g2312	3.5542328552532075e-13	0.00047418108694509317																								
Aque_Aqu2.1.22907-001;Scil_g11230	0.006919167846943937	1.6780481392070035e-17							Aque_Aqu2.1.27219-001;Scil_g478	0.0010312056246895862	0.0015094962268452875										Aque_Aqu2.1.35253-001;Scil_g9674	3.5542328552532075e-13	0.0052200748129733925																								
Aque_Aqu2.1.43507-001;Scil_g3149	5.09267464240498e-12	0.00037901084097902095							Aque_Aqu2.1.36215-001;Scil_g6570	8.25105355217579e-08	0.004020289884085298										Aque_Aqu2.1.42693-001;Scil_g8851	0.0018360592641156288	5.351413959374844e-05																								
Aque_Aqu2.1.40897-001;Scil_g10570	2.4830102528941103e-10	0.001947656806975177							Aque_Aqu2.1.20582-001;Scil_g8187	8.257890532706147e-05	5.122768024316972e-06										Aque_Aqu2.1.33635-001;Scil_g2312	0.00010669886911690847	0.00047418108694509317																								
Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	1.0006841847692984e-06							Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	7.13546765686509e-05										Aque_Aqu2.1.42065-001;Scil_g3668	5.305955151225863e-07	0.0015627047433456468																								
Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	6.387761827127926e-52							Aque_Aqu2.1.34343-001;Scil_g119	1.748816289030163e-11	7.156934767103602e-25										Aque_Aqu2.1.33635-001;Scil_g9674	0.00010669886911690847	0.0052200748129733925																								
