Aque_1;Scil_13	Aque_1;Scil_13_pval1	Aque_1;Scil_13_pval2	Aque_1;Scil_16	Aque_1;Scil_16_pval1	Aque_1;Scil_16_pval2	Aque_1;Scil_2	Aque_1;Scil_2_pval1	Aque_1;Scil_2_pval2	Aque_1;Scil_3	Aque_1;Scil_3_pval1	Aque_1;Scil_3_pval2	Aque_1;Scil_4	Aque_1;Scil_4_pval1	Aque_1;Scil_4_pval2	Aque_1;Scil_9	Aque_1;Scil_9_pval1	Aque_1;Scil_9_pval2	Aque_11;Scil_20	Aque_11;Scil_20_pval1	Aque_11;Scil_20_pval2	Aque_12;Scil_20	Aque_12;Scil_20_pval1	Aque_12;Scil_20_pval2	Aque_13;Scil_7	Aque_13;Scil_7_pval1	Aque_13;Scil_7_pval2	Aque_18;Scil_8	Aque_18;Scil_8_pval1	Aque_18;Scil_8_pval2	Aque_2;Scil_2	Aque_2;Scil_2_pval1	Aque_2;Scil_2_pval2	Aque_25;Scil_20	Aque_25;Scil_20_pval1	Aque_25;Scil_20_pval2	Aque_3;Scil_10	Aque_3;Scil_10_pval1	Aque_3;Scil_10_pval2	Aque_5;Scil_1	Aque_5;Scil_1_pval1	Aque_5;Scil_1_pval2	Aque_5;Scil_10	Aque_5;Scil_10_pval1	Aque_5;Scil_10_pval2	Aque_5;Scil_14	Aque_5;Scil_14_pval1	Aque_5;Scil_14_pval2	Aque_5;Scil_15	Aque_5;Scil_15_pval1	Aque_5;Scil_15_pval2	Aque_5;Scil_7	Aque_5;Scil_7_pval1	Aque_5;Scil_7_pval2	Aque_6;Scil_2	Aque_6;Scil_2_pval1	Aque_6;Scil_2_pval2	Aque_7;Scil_20	Aque_7;Scil_20_pval1	Aque_7;Scil_20_pval2	Aque_7;Scil_28	Aque_7;Scil_28_pval1	Aque_7;Scil_28_pval2	Aque_8;Scil_24	Aque_8;Scil_24_pval1	Aque_8;Scil_24_pval2
																								Aque_Aqu2.1.38435-001;Scil_g2679	1.0323861231723936e-05	2.1785651503505698e-08										Aque_Aqu2.1.38435-001;Scil_g9048	0.00013283834144312362	1.3585986370891582e-70	Aque_Aqu2.1.41587-001;Scil_g1970	3.973733129543662e-20	2.432112725515365e-51	Aque_Aqu2.1.28194-001;Scil_g9453	4.046495813640694e-27	1.3091304539461676e-37	Aque_Aqu2.1.38196-001;Scil_g3312	1.101582220668514e-15	3.1463032297828725e-12	Aque_Aqu2.1.37082-001;Scil_g10145	1.0533509110722707e-14	4.310257482957996e-37	Aque_Aqu2.1.39927-001;Scil_g1970	7.652607800673418e-30	1.961925325947212e-20										Aque_Aqu2.1.25578-001;Scil_g2679	0.00013062972778359326	3.087782107183475e-98
																								Aque_Aqu2.1.43558-001;Scil_g2679	4.304066085918366e-06	2.1785651503505698e-08										Aque_Aqu2.1.41072-001;Scil_g9453	1.3476383844315506e-08	1.3091304539461676e-37	Aque_Aqu2.1.37960-001;Scil_g151	4.997539117685243e-13	9.667655340794264e-27	Aque_Aqu2.1.37477-001;Scil_g6529	1.1418922333015187e-18	2.2057471559731688e-50	Aque_Aqu2.1.41587-001;Scil_g1970	3.973733129543662e-20	2.8622448850682307e-25	Aque_Aqu2.1.44280-001;Scil_g11800	2.7800941610372972e-14	1.1079747803344202e-12	Aque_Aqu2.1.37816-001;Scil_g9048	3.4645027839212307e-29	1.2850400112213864e-38										Aque_Aqu2.1.37774-001;Scil_g9453	9.493379624999482e-05	4.6731217585328485e-73
																								Aque_Aqu2.1.34374-001;Scil_g12129	8.762969486047298e-10	1.3466457343984313e-08										Aque_Aqu2.1.37095-001;Scil_g6760	4.919071099666229e-21	3.0951524221344593e-58	Aque_Aqu2.1.37082-001;Scil_g10145	1.0533509110722707e-14	2.330253098099134e-104	Aque_Aqu2.1.44246-001;Scil_g1970	1.0889112463762211e-47	5.21243859072783e-44	Aque_Aqu2.1.35749-001;Scil_g2045	3.571800017512665e-13	1.9029549217106236e-35	Aque_Aqu2.1.39927-001;Scil_g1970	7.652607800673418e-30	1.0515353259515255e-10	Aque_Aqu2.1.21202-001;Scil_g313	0.0035235368053953705	6.882656499714913e-38										Aque_Aqu2.1.40911-001;Scil_g6711	0.0029460519297728146	2.617263631111518e-06
																								Aque_Aqu2.1.26118-001;Scil_g645	0.0007132999187045302	2.2208664908855235e-11										Aque_Aqu2.1.16671-001;Scil_g13745	0.0004784311640193861	1.7428135241117832e-17	Aque_Aqu2.1.39927-001;Scil_g2125	7.652607800673418e-30	7.537571535397402e-30	Aque_Aqu2.1.35749-001;Scil_g2045	3.571800017512665e-13	3.960794751751522e-62	Aque_Aqu2.1.38435-001;Scil_g9048	6.908541486340834e-11	5.556755528874442e-17	Aque_Aqu2.1.44246-001;Scil_g1970	1.0889112463762211e-47	1.0515353259515255e-10	Aque_Aqu2.1.41587-001;Scil_g2125	3.973733129543662e-20	6.334665188580222e-26										Aque_Aqu2.1.39927-001;Scil_g1970	0.0033533910680177926	1.1778824038207252e-87
																								Aque_Aqu2.1.25578-001;Scil_g2679	0.0002904804138151096	2.1785651503505698e-08										Aque_Aqu2.1.43276-001;Scil_g9048	1.8211973987292722e-06	1.3585986370891582e-70	Aque_Aqu2.1.34141-001;Scil_g6573	2.8229433165476673e-05	1.808943214236265e-56	Aque_Aqu2.1.40665-001;Scil_g3312	2.210159623556687e-19	4.4611378436888564e-38	Aque_Aqu2.1.03528-001;Scil_g2790	4.66647667941593e-05	7.000288926828309e-44	Aque_Aqu2.1.28194-001;Scil_g9453	4.046495813640694e-27	1.2305403272584198e-08	Aque_Aqu2.1.28194-001;Scil_g9453	4.046495813640694e-27	4.327858497939192e-26										Aque_Aqu2.1.29497-001;Scil_g1157	4.250903360672363e-45	1.5241661732329342e-75
																								Aque_Aqu2.1.40411-001;Scil_g9331	0.0008811466760301038	3.265606929059393e-08										Aque_Aqu2.1.27307-001;Scil_g12359	2.878002156680205e-05	1.477672773774837e-13	Aque_Aqu2.1.27243-001;Scil_g8996	0.0022496770901308306	1.0299057004386634e-64	Aque_Aqu2.1.21084-001;Scil_g9931	3.84861957397388e-08	3.28891511221079e-50	Aque_Aqu2.1.04179-001;Scil_g4134	0.00014518208888033836	1.1198581450496513e-32	Aque_Aqu2.1.39927-001;Scil_g2125	7.652607800673418e-30	4.788288697922128e-12	Aque_Aqu2.1.29076-001;Scil_g119	2.854384723439444e-13	5.473709932356812e-19										Aque_Aqu2.1.32713-001;Scil_g2679	0.0007619289100617938	3.087782107183475e-98
																								Aque_Aqu2.1.37713-001;Scil_g2679	0.007184034982887269	2.1785651503505698e-08										Aque_Aqu2.1.41587-001;Scil_g1970	3.837560337393217e-08	5.21243859072783e-44	Aque_Aqu2.1.41072-001;Scil_g9453	7.383127044984995e-12	1.041992355450003e-42	Aque_Aqu2.1.37082-001;Scil_g10145	1.0533509110722707e-14	4.5875274989097e-62	Aque_Aqu2.1.40665-001;Scil_g3312	2.210159623556687e-19	3.1463032297828725e-12	Aque_Aqu2.1.41302-001;Scil_g480	0.0011644068621490939	9.056974850974151e-17	Aque_Aqu2.1.21084-001;Scil_g9931	3.84861957397388e-08	2.211405939096222e-29										Aque_Aqu2.1.40905-001;Scil_g1157	3.0219824660119435e-35	1.5241661732329342e-75
																								Aque_Aqu2.1.44247-001;Scil_g9331	0.00041807951431617013	3.265606929059393e-08										Aque_Aqu2.1.38117-001;Scil_g9161	0.00014511386802717343	3.1027914633822187e-41	Aque_Aqu2.1.21202-001;Scil_g313	0.0035235368053953705	4.21404119971032e-56	Aque_Aqu2.1.26965-001;Scil_g268	0.00011397865308794898	3.744987794505802e-71	Aque_Aqu2.1.37477-001;Scil_g6529	1.1418922333015187e-18	3.759638830313098e-18	Aque_Aqu2.1.43558-001;Scil_g9048	4.945923981072797e-06	8.137139332974278e-18	Aque_Aqu2.1.41302-001;Scil_g480	0.0011644068621490939	2.1150613533600607e-55										Aque_Aqu2.1.43985-001;Scil_g12599	0.005936983756101213	8.522445184556589e-132
																																				Aque_Aqu2.1.27010-001;Scil_g1940	4.902249617924804e-06	1.2606880653176618e-33	Aque_Aqu2.1.38196-001;Scil_g3312	1.101582220668514e-15	1.1149430941599726e-50	Aque_Aqu2.1.41587-001;Scil_g2125	3.973733129543662e-20	5.114290825457778e-62	Aque_Aqu2.1.36774-001;Scil_g8909	0.0001738846201894611	4.994251439553302e-27	Aque_Aqu2.1.29497-001;Scil_g208	1.0074028415303958e-07	4.4752345882470676e-05	Aque_Aqu2.1.44280-001;Scil_g11800	2.7800941610372972e-14	5.497527920711258e-39										Aque_Aqu2.1.16671-001;Scil_g13745	8.896446146320125e-07	1.723531041180612e-42
																																				Aque_Aqu2.1.35197-001;Scil_g12865	0.001327628124149286	6.980775180419845e-27	Aque_Aqu2.1.27307-001;Scil_g512	5.19055534445645e-22	1.414558408333157e-88	Aque_Aqu2.1.39927-001;Scil_g1970	7.652607800673418e-30	5.21243859072783e-44	Aque_Aqu2.1.43623-001;Scil_g9453	2.7766499372259064e-19	1.431562571666625e-10	Aque_Aqu2.1.32704-001;Scil_g6424	0.008011343121603115	7.43457037289686e-13	Aque_Aqu2.1.37774-001;Scil_g9453	3.66548165511305e-11	4.327858497939192e-26										Aque_Aqu2.1.42548-001;Scil_g5592	2.629072987135206e-16	4.473436634999021e-15
																																				Aque_Aqu2.1.44141-001;Scil_g11946	7.753882625848426e-08	5.4168144025811856e-36	Aque_Aqu2.1.21084-001;Scil_g9931	3.84861957397388e-08	1.6101769017174716e-62	Aque_Aqu2.1.42605-001;Scil_g6760	4.26182735823958e-21	3.0951524221344593e-58	Aque_Aqu2.1.37888-001;Scil_g10793	0.00353046333833267	2.5956773394325424e-29	Aque_Aqu2.1.38117-001;Scil_g9161	0.004950893580376143	8.594017757754964e-28	Aque_Aqu2.1.37713-001;Scil_g9048	1.7206718670207037e-10	1.2850400112213864e-38										Aque_Aqu2.1.29496-001;Scil_g1157	1.7378509299322753e-07	1.5241661732329342e-75
																																				Aque_Aqu2.1.26118-001;Scil_g645	2.4481172056595722e-06	2.822155782214022e-29	Aque_Aqu2.1.27224-001;Scil_g2125	4.1626723862143085e-27	7.537571535397402e-30	Aque_Aqu2.1.37774-001;Scil_g9453	3.66548165511305e-11	1.3091304539461676e-37	Aque_Aqu2.1.43636-001;Scil_g2645	4.603799985303027e-26	4.394006056283039e-09	Aque_Aqu2.1.21084-001;Scil_g9931	3.84861957397388e-08	8.242772562527274e-17	Aque_Aqu2.1.37888-001;Scil_g10793	0.00353046333833267	1.3853223905306347e-38										Aque_Aqu2.1.26118-001;Scil_g645	0.00564617740766249	1.5833033814670858e-38
																																				Aque_Aqu2.1.37774-001;Scil_g9453	0.0025650680622854487	1.3091304539461676e-37	Aque_Aqu2.1.29077-001;Scil_g119	2.7997094526469687e-09	3.355025609527191e-13	Aque_Aqu2.1.25578-001;Scil_g9048	1.5860765555629586e-07	1.3585986370891582e-70	Aque_Aqu2.1.41072-001;Scil_g9453	7.383127044984995e-12	1.431562571666625e-10	Aque_Aqu2.1.41072-001;Scil_g9453	7.383127044984995e-12	1.2305403272584198e-08	Aque_Aqu2.1.36774-001;Scil_g8909	0.0001738846201894611	1.162233546563016e-28										Aque_Aqu2.1.44247-001;Scil_g9331	0.0003540148737773138	3.2500230310847e-10
																																				Aque_Aqu2.1.44247-001;Scil_g9331	0.0005367872826234065	2.63149066999594e-24	Aque_Aqu2.1.36774-001;Scil_g8909	0.0001738846201894611	1.9058091377534432e-72	Aque_Aqu2.1.27224-001;Scil_g1970	4.1626723862143085e-27	5.21243859072783e-44	Aque_Aqu2.1.27224-001;Scil_g1970	4.1626723862143085e-27	2.8622448850682307e-25	Aque_Aqu2.1.29076-001;Scil_g119	2.854384723439444e-13	2.3398107247139737e-07	Aque_Aqu2.1.43636-001;Scil_g2645	4.603799985303027e-26	6.593573815263135e-39										Aque_Aqu2.1.06256-001;Scil_g9747	0.0007353739674965826	7.099050064930933e-08
																																				Aque_Aqu2.1.28510-001;Scil_g1202	8.129603412929188e-06	3.958586181879023e-30	Aque_Aqu2.1.31388-001;Scil_g6478	0.0029408515564412025	9.55745693875112e-137	Aque_Aqu2.1.22535-001;Scil_g512	1.7528568593068535e-30	1.0083430968893254e-54	Aque_Aqu2.1.37095-001;Scil_g6760	5.671733143313704e-28	2.120759194629177e-32	Aque_Aqu2.1.31578-001;Scil_g3074	9.583621601421027e-19	4.56312524859558e-28	Aque_Aqu2.1.37082-001;Scil_g10145	1.0533509110722707e-14	1.374538399839971e-38												
																																				Aque_Aqu2.1.27307-001;Scil_g512	2.878002156680205e-05	1.0083430968893254e-54	Aque_Aqu2.1.43636-001;Scil_g2645	4.603799985303027e-26	2.0740184708313862e-21	Aque_Aqu2.1.38196-001;Scil_g3312	1.101582220668514e-15	4.4611378436888564e-38	Aque_Aqu2.1.16671-001;Scil_g13745	2.5282597729449003e-17	3.019798473966803e-11	Aque_Aqu2.1.27224-001;Scil_g2125	4.1626723862143085e-27	4.788288697922128e-12	Aque_Aqu2.1.41587-001;Scil_g1970	3.973733129543662e-20	1.961925325947212e-20												
																																				Aque_Aqu2.1.05699-001;Scil_g3214	0.0009987611624100508	0.0012887763658613511	Aque_Aqu2.1.39927-001;Scil_g1970	7.652607800673418e-30	2.432112725515365e-51	Aque_Aqu2.1.37095-001;Scil_g6760	5.671733143313704e-28	3.0951524221344593e-58	Aque_Aqu2.1.34141-001;Scil_g6573	2.8229433165476673e-05	2.7373631402460007e-18	Aque_Aqu2.1.43276-001;Scil_g9048	6.700245936937359e-45	8.137139332974278e-18	Aque_Aqu2.1.39201-001;Scil_g5203	1.8498226380341124e-07	2.6887732788314986e-23												
																																							Aque_Aqu2.1.43558-001;Scil_g9048	4.945923981072797e-06	2.987962565879083e-67	Aque_Aqu2.1.41587-001;Scil_g1970	3.973733129543662e-20	5.21243859072783e-44	Aque_Aqu2.1.39201-001;Scil_g5203	1.8498226380341124e-07	1.955941771428503e-23	Aque_Aqu2.1.37816-001;Scil_g9048	3.4645027839212307e-29	8.137139332974278e-18	Aque_Aqu2.1.29134-001;Scil_g3738	2.781668808544513e-10	6.901148057750623e-21												
																																							Aque_Aqu2.1.25578-001;Scil_g9048	1.5860765555629586e-07	2.987962565879083e-67	Aque_Aqu2.1.37713-001;Scil_g9048	1.7206718670207037e-10	1.3585986370891582e-70	Aque_Aqu2.1.32713-001;Scil_g9048	6.829534151068082e-08	5.556755528874442e-17	Aque_Aqu2.1.39201-001;Scil_g5203	1.8498226380341124e-07	1.2845719457576047e-16	Aque_Aqu2.1.27224-001;Scil_g1970	4.1626723862143085e-27	1.961925325947212e-20												
																																							Aque_Aqu2.1.37477-001;Scil_g6529	1.1418922333015187e-18	5.623223997709888e-49	Aque_Aqu2.1.40203-001;Scil_g9896	1.3261828680178986e-13	2.9407287341508366e-34	Aque_Aqu2.1.25578-001;Scil_g9048	1.5860765555629586e-07	5.556755528874442e-17	Aque_Aqu2.1.04179-001;Scil_g4134	0.00014518208888033836	1.1973313115492884e-26	Aque_Aqu2.1.43623-001;Scil_g9453	2.7766499372259064e-19	4.327858497939192e-26												
																																							Aque_Aqu2.1.26965-001;Scil_g268	0.00011397865308794898	1.9348781884931798e-69	Aque_Aqu2.1.43636-001;Scil_g2645	4.603799985303027e-26	3.112413211470775e-32	Aque_Aqu2.1.29497-001;Scil_g208	1.0074028415303958e-07	2.7076673430290828e-11	Aque_Aqu2.1.27224-001;Scil_g1970	4.1626723862143085e-27	1.0515353259515255e-10	Aque_Aqu2.1.06909-001;Scil_g5906	0.0002946709356424571	2.6875902193975e-16												
																																							Aque_Aqu2.1.37774-001;Scil_g9453	3.66548165511305e-11	1.041992355450003e-42	Aque_Aqu2.1.36774-001;Scil_g8909	0.0001738846201894611	6.566938968008148e-60	Aque_Aqu2.1.06909-001;Scil_g5906	0.0002946709356424571	1.4728466690585123e-20	Aque_Aqu2.1.21251-001;Scil_g6498	0.00105827198208436	1.882953006819727e-44	Aque_Aqu2.1.18089-001;Scil_g9453	0.00016928787373202112	4.327858497939192e-26												
																																							Aque_Aqu2.1.32713-001;Scil_g9048	6.829534151068082e-08	2.987962565879083e-67	Aque_Aqu2.1.37816-001;Scil_g9048	3.4645027839212307e-29	1.3585986370891582e-70	Aque_Aqu2.1.18089-001;Scil_g9453	0.00016928787373202112	1.431562571666625e-10	Aque_Aqu2.1.29134-001;Scil_g3738	2.781668808544513e-10	3.444650281038031e-43	Aque_Aqu2.1.26965-001;Scil_g268	0.00011397865308794898	2.21655619078862e-40												
																																							Aque_Aqu2.1.37713-001;Scil_g9048	1.7206718670207037e-10	2.987962565879083e-67	Aque_Aqu2.1.31388-001;Scil_g6478	0.0029408515564412025	1.3696367226620593e-60	Aque_Aqu2.1.37774-001;Scil_g9453	3.66548165511305e-11	1.431562571666625e-10	Aque_Aqu2.1.16671-001;Scil_g13745	2.5282597729449003e-17	0.00019398447438854572	Aque_Aqu2.1.25578-001;Scil_g9048	1.5860765555629586e-07	1.2850400112213864e-38												
																																							Aque_Aqu2.1.06909-001;Scil_g5906	0.0002946709356424571	2.893742707511789e-52	Aque_Aqu2.1.43558-001;Scil_g9048	4.945923981072797e-06	1.3585986370891582e-70	Aque_Aqu2.1.40203-001;Scil_g9896	1.3261828680178986e-13	3.356981552622062e-08	Aque_Aqu2.1.41587-001;Scil_g1970	3.973733129543662e-20	1.0515353259515255e-10	Aque_Aqu2.1.38191-001;Scil_g9230	1.7868189428044097e-31	3.7691661274080483e-17												
																																							Aque_Aqu2.1.35102-001;Scil_g13155	0.005195991895921594	5.726781495820915e-103	Aque_Aqu2.1.38435-001;Scil_g9048	6.908541486340834e-11	1.3585986370891582e-70	Aque_Aqu2.1.26965-001;Scil_g268	0.00011397865308794898	3.365742365041246e-23	Aque_Aqu2.1.31388-001;Scil_g6478	0.0029408515564412025	2.0734403965038545e-36	Aque_Aqu2.1.32704-001;Scil_g6424	0.008011343121603115	1.1523164630714105e-23												
																																							Aque_Aqu2.1.29497-001;Scil_g208	1.0074028415303958e-07	5.2997093163648024e-06	Aque_Aqu2.1.32713-001;Scil_g9048	6.829534151068082e-08	1.3585986370891582e-70	Aque_Aqu2.1.41302-001;Scil_g480	0.0011644068621490939	5.1121996807139794e-33	Aque_Aqu2.1.06909-001;Scil_g5906	0.0002946709356424571	7.108634088928132e-11	Aque_Aqu2.1.37095-001;Scil_g6760	5.671733143313704e-28	2.7299521378760657e-60												
																																							Aque_Aqu2.1.18089-001;Scil_g9453	0.00016928787373202112	1.041992355450003e-42	Aque_Aqu2.1.38191-001;Scil_g9230	1.7868189428044097e-31	7.298882244062682e-29	Aque_Aqu2.1.21202-001;Scil_g313	0.0035235368053953705	5.355708071424482e-26	Aque_Aqu2.1.29077-001;Scil_g119	2.7997094526469687e-09	2.3398107247139737e-07	Aque_Aqu2.1.29497-001;Scil_g208	1.0074028415303958e-07	3.5564015500452e-32												
																																							Aque_Aqu2.1.41302-001;Scil_g480	0.0011644068621490939	6.3755549952831205e-49	Aque_Aqu2.1.41072-001;Scil_g9453	7.383127044984995e-12	1.3091304539461676e-37	Aque_Aqu2.1.43558-001;Scil_g9048	4.945923981072797e-06	5.556755528874442e-17	Aque_Aqu2.1.26965-001;Scil_g268	0.00011397865308794898	1.5348813382608006e-25	Aque_Aqu2.1.42085-001;Scil_g645	4.81079403779047e-11	2.2208664908855235e-11												
																																							Aque_Aqu2.1.40203-001;Scil_g9896	1.3261828680178986e-13	1.5601001982437897e-19	Aque_Aqu2.1.06909-001;Scil_g5906	0.0002946709356424571	1.9981454029630132e-26	Aque_Aqu2.1.31388-001;Scil_g6478	0.0029408515564412025	3.5660726191727276e-50	Aque_Aqu2.1.22809-001;Scil_g9784	0.00015058364433765995	8.118177542155282e-11	Aque_Aqu2.1.34141-001;Scil_g6573	2.8229433165476673e-05	7.312288946422982e-31												
																																							Aque_Aqu2.1.22809-001;Scil_g9784	0.00015058364433765995	3.528961533679044e-43	Aque_Aqu2.1.22809-001;Scil_g9784	0.00015058364433765995	1.6232458727815301e-37	Aque_Aqu2.1.37713-001;Scil_g9048	1.7206718670207037e-10	5.556755528874442e-17	Aque_Aqu2.1.37713-001;Scil_g9048	1.7206718670207037e-10	8.137139332974278e-18	Aque_Aqu2.1.35102-001;Scil_g13155	0.005195991895921594	8.22348900134841e-50												
																																							Aque_Aqu2.1.38191-001;Scil_g9230	1.7868189428044097e-31	1.6329289607559043e-16	Aque_Aqu2.1.18089-001;Scil_g9453	0.00016928787373202112	1.3091304539461676e-37	Aque_Aqu2.1.26118-001;Scil_g645	1.618365710105122e-19	2.1146790181258947e-09	Aque_Aqu2.1.38191-001;Scil_g9230	1.7868189428044097e-31	1.0946832096453287e-05	Aque_Aqu2.1.16671-001;Scil_g13745	2.5282597729449003e-17	1.5191582529175584e-21												
																																							Aque_Aqu2.1.38117-001;Scil_g9161	0.004950893580376143	8.017111466171177e-76	Aque_Aqu2.1.16671-001;Scil_g13745	2.5282597729449003e-17	1.7428135241117832e-17	Aque_Aqu2.1.38191-001;Scil_g9230	1.7868189428044097e-31	9.094945773207965e-13	Aque_Aqu2.1.41587-001;Scil_g2125	3.973733129543662e-20	4.788288697922128e-12	Aque_Aqu2.1.22535-001;Scil_g512	1.7528568593068535e-30	5.1767101240108096e-17												
																																							Aque_Aqu2.1.26118-001;Scil_g645	1.618365710105122e-19	7.347434667390241e-11	Aque_Aqu2.1.34374-001;Scil_g12129	5.908545080333092e-34	3.718386325670683e-46	Aque_Aqu2.1.34374-001;Scil_g12129	5.908545080333092e-34	1.5567431334086378e-06	Aque_Aqu2.1.42548-001;Scil_g5592	7.893410778815132e-14	0.0001379794513851054	Aque_Aqu2.1.34374-001;Scil_g12129	5.908545080333092e-34	1.3466457343984313e-08												
																																							Aque_Aqu2.1.16671-001;Scil_g13745	2.5282597729449003e-17	3.7450874611346483e-19	Aque_Aqu2.1.34141-001;Scil_g6573	2.8229433165476673e-05	1.445410382086121e-35	Aque_Aqu2.1.38117-001;Scil_g9161	0.004950893580376143	1.194215787122702e-43	Aque_Aqu2.1.42085-001;Scil_g645	4.81079403779047e-11	0.0012616639110439767	Aque_Aqu2.1.42548-001;Scil_g5592	7.893410778815132e-14	4.347639972131248e-15												
																																							Aque_Aqu2.1.44059-001;Scil_g9230	9.002231695958927e-05	1.6329289607559043e-16	Aque_Aqu2.1.27307-001;Scil_g512	5.19055534445645e-22	1.0083430968893254e-54	Aque_Aqu2.1.22809-001;Scil_g9784	0.00015058364433765995	1.643207425746711e-18	Aque_Aqu2.1.37527-001;Scil_g2206	4.0696916484305186e-05	4.2038282623182897e-32	Aque_Aqu2.1.27307-001;Scil_g512	5.19055534445645e-22	5.1767101240108096e-17												
																																							Aque_Aqu2.1.32704-001;Scil_g6424	0.008011343121603115	4.49849151870249e-33	Aque_Aqu2.1.26118-001;Scil_g645	1.618365710105122e-19	2.822155782214022e-29	Aque_Aqu2.1.32704-001;Scil_g6424	0.008011343121603115	8.925107847234346e-23	Aque_Aqu2.1.36774-001;Scil_g8909	0.0001738846201894611	1.5274374588126885e-14	Aque_Aqu2.1.31388-001;Scil_g6478	0.0029408515564412025	4.3297761255432755e-23												
																																							Aque_Aqu2.1.34374-001;Scil_g12129	5.908545080333092e-34	4.4684632677048716e-13	Aque_Aqu2.1.42085-001;Scil_g645	4.81079403779047e-11	2.822155782214022e-29	Aque_Aqu2.1.42548-001;Scil_g5592	7.893410778815132e-14	4.6293803060851095e-07	Aque_Aqu2.1.44059-001;Scil_g9230	9.002231695958927e-05	1.0946832096453287e-05	Aque_Aqu2.1.26118-001;Scil_g645	1.618365710105122e-19	2.2208664908855235e-11												
																																							Aque_Aqu2.1.42085-001;Scil_g645	4.81079403779047e-11	7.347434667390241e-11	Aque_Aqu2.1.32704-001;Scil_g6424	0.008011343121603115	3.81603310638397e-57	Aque_Aqu2.1.42085-001;Scil_g645	4.81079403779047e-11	2.1146790181258947e-09	Aque_Aqu2.1.26118-001;Scil_g645	1.618365710105122e-19	0.0012616639110439767	Aque_Aqu2.1.44059-001;Scil_g9230	9.002231695958927e-05	3.7691661274080483e-17												
																																							Aque_Aqu2.1.44247-001;Scil_g9331	1.1908839722823733e-13	1.0145898625582127e-10	Aque_Aqu2.1.44059-001;Scil_g9230	9.002231695958927e-05	7.298882244062682e-29	Aque_Aqu2.1.44059-001;Scil_g9230	9.002231695958927e-05	9.094945773207965e-13	Aque_Aqu2.1.38470-001;Scil_g819	0.001552329763238226	0.0015993931002808738	Aque_Aqu2.1.22809-001;Scil_g9784	0.00015058364433765995	5.333759159696177e-20												
																																							Aque_Aqu2.1.40411-001;Scil_g9331	3.603945468115636e-08	1.0145898625582127e-10	Aque_Aqu2.1.38470-001;Scil_g819	0.001552329763238226	2.0618419711624152e-21	Aque_Aqu2.1.38470-001;Scil_g819	0.001552329763238226	4.91249347424885e-06				Aque_Aqu2.1.33502-001;Scil_g566	7.866903382448301e-05	5.706838430429105e-06												
																																							Aque_Aqu2.1.42548-001;Scil_g5592	7.893410778815132e-14	1.0250977473380449e-08	Aque_Aqu2.1.44247-001;Scil_g9331	1.1908839722823733e-13	2.63149066999594e-24	Aque_Aqu2.1.40411-001;Scil_g9331	3.603945468115636e-08	6.290009063093395e-06				Aque_Aqu2.1.43558-001;Scil_g2679	4.945923981072797e-06	2.1785651503505698e-08												
																																							Aque_Aqu2.1.33502-001;Scil_g566	7.866903382448301e-05	1.7602558178785204e-06	Aque_Aqu2.1.38117-001;Scil_g9161	0.004950893580376143	3.1027914633822187e-41	Aque_Aqu2.1.44247-001;Scil_g9331	1.1908839722823733e-13	6.290009063093395e-06				Aque_Aqu2.1.38470-001;Scil_g819	0.001552329763238226	3.086279096604942e-05												
																																							Aque_Aqu2.1.38470-001;Scil_g819	0.001552329763238226	1.3613151803892765e-19	Aque_Aqu2.1.33502-001;Scil_g566	7.866903382448301e-05	4.358299492680848e-20	Aque_Aqu2.1.33502-001;Scil_g566	7.866903382448301e-05	0.005831262394675705				Aque_Aqu2.1.44247-001;Scil_g9331	1.1908839722823733e-13	3.265606929059393e-08												
																																							Aque_Aqu2.1.05699-001;Scil_g3214	5.898866409841059e-10	0.004777022328044054	Aque_Aqu2.1.40411-001;Scil_g9331	3.603945468115636e-08	2.63149066999594e-24							Aque_Aqu2.1.38435-001;Scil_g2679	6.908541486340834e-11	2.1785651503505698e-08												
																																							Aque_Aqu2.1.06256-001;Scil_g9747	0.003044914798127633	8.82395212985901e-18	Aque_Aqu2.1.05699-001;Scil_g3214	5.898866409841059e-10	0.0012887763658613511							Aque_Aqu2.1.40411-001;Scil_g9331	3.603945468115636e-08	3.265606929059393e-08												
